game,covered,turns_logged,turns_matched,first_mismatch_field,first_mismatch_side_turn,mismatch_fields,mismatch_detail,ambiguous_order_turns,ambiguous_order_turns_matched,targeted_spells,targeted_spells_matched,labels_land,labels_spell,labels_attack,labels_block,unamb_land,unamb_spell,unamb_attack,unamb_block,forced_fails_before_mismatch,engine_status,ms
1498,1,6,4,user_life,oppo_5,user_life,user_life: log=12 engine=14,1,1,2,1,3,2,0,0,2,0,0,0,0,ok,118
1513,1,8,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['unstoppable slasher'] engine_only=[],5,3,3,2,3,4,2,0,0,0,2,0,1,ok,178
1525,1,7,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=['patchwork beastie'] engine_only=['hand that feeds'],4,2,2,0,4,2,0,0,2,0,0,0,0,ok,204
1528,1,5,1,user_hand,user_2,user_hand,"user_hand: log_only=['zimone, all-questioning'] engine_only=['razorkin hordecaller']",4,0,0,0,1,0,0,0,1,0,0,0,0,ok,104
1530,1,9,3,user_lands,user_4,user_lands user_creatures user_hand,"user_lands: log_only=[""valgavoth's lair""] engine_only=[] ; user_creatures: log_only=['irreverent gremlin', 'razortrap gorge'] engine_only=[] ; user_hand: log_only=['mountain'] engine_only=['irreverent gremlin', 'ragged playmate']",4,2,3,0,3,2,0,1,1,0,0,1,1,ok,208
1532,1,10,3,user_hand,user_4,user_hand,user_hand: log_only=['fear of infinity'] engine_only=[],8,2,1,0,3,2,0,0,1,0,0,0,0,ok,329
1540,1,6,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=8 engine=7,2,2,0,0,3,2,1,0,1,0,1,0,0,ok,65
1542,1,9,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=2 engine=3,5,4,2,1,5,4,3,0,1,0,3,0,2,ok,356
1568,1,9,1,oppo_life,user_2,oppo_life,oppo_life: log=18 engine=19,5,1,0,0,1,1,1,0,0,0,1,0,0,ok,280
1578,1,15,1,user_hand,user_2,user_hand,"user_hand: log_only=['altanak, the thrice-called'] engine_only=['forest']",9,0,2,0,1,0,0,0,1,0,0,0,0,ok,451
1585,1,10,4,user_life,oppo_5,user_life,user_life: log=11 engine=14,5,2,1,0,4,2,0,1,2,0,0,1,0,ok,476
1602,1,11,4,user_hand,user_5,user_hand,user_hand: log_only=['ticket booth'] engine_only=['clockwork percussionist'],6,2,2,1,4,3,0,0,2,0,0,0,0,ok,422
1610,1,7,4,oppo_life,user_5,oppo_life user_creatures,oppo_life: log=11 engine=8 ; user_creatures: log_only=[] engine_only=['unwilling vessel'],4,3,1,1,4,3,3,0,1,0,3,0,1,ok,150
1621,1,9,4,user_creatures,oppo_5,user_creatures,user_creatures: log_only=['glimmer'] engine_only=[],6,2,1,0,4,2,0,0,2,0,0,0,0,ok,213
1641,1,6,3,user_creatures,oppo_4,user_creatures user_hand,user_creatures: log_only=['entity tracker'] engine_only=[] ; user_hand: log_only=[] engine_only=['entity tracker'],2,1,0,0,3,1,0,0,2,0,0,0,0,ok,145
1642,1,13,2,user_hand,oppo_3,user_hand,user_hand: log_only=['mountain'] engine_only=['smoky lounge'],7,1,3,0,2,1,0,0,1,0,0,0,0,ok,466
1643,1,10,3,user_creatures,user_4,user_creatures,user_creatures: log_only=[] engine_only=['floodpits drowner'],5,1,1,0,3,1,1,0,2,0,1,0,0,ok,342
1648,1,13,5,user_creatures,user_6,user_creatures,user_creatures: log_only=[] engine_only=['innocuous rat'],6,3,3,0,5,3,0,1,2,0,0,1,0,ok,334
1652,1,8,3,user_life,oppo_4,user_life user_creatures user_noncreatures user_hand,user_life: log=17 engine=14 ; user_creatures: log_only=['island'] engine_only=['wary watchdog'] ; user_noncreatures: log_only=['growing dread'] engine_only=[] ; user_hand: log_only=[] engine_only=['growing dread'],4,3,0,0,4,3,2,0,1,0,2,0,1,ok,156
1660,1,14,7,user_creatures,oppo_8,user_creatures,user_creatures: log_only=['piggy bank'] engine_only=['irreverent gremlin'],4,2,3,0,2,7,7,0,0,5,7,0,1,ok,422
1663,1,6,2,user_life,oppo_3,user_life user_hand,user_life: log=13 engine=14 ; user_hand: log_only=['swamp'] engine_only=['spectral snatcher'],3,0,0,0,2,0,0,0,2,0,0,0,0,ok,103
1664,1,11,4,user_hand,user_5,user_hand,user_hand: log_only=['wary watchdog'] engine_only=['patchwork beastie'],6,3,2,1,4,3,0,0,1,0,0,0,0,ok,413
1665,1,13,4,user_lands,user_5,user_lands user_creatures user_hand,user_lands: log_only=['island'] engine_only=[] ; user_creatures: log_only=['spineseeker centipede'] engine_only=[] ; user_hand: log_only=['swamp'] engine_only=['spineseeker centipede'],4,0,0,0,2,1,0,0,2,1,0,0,2,ok,243
1669,1,8,2,user_life,user_3,user_life,user_life: log=20 engine=22,6,2,1,0,2,2,2,0,0,0,2,0,1,ok,184
1672,1,13,3,user_hand,user_4,user_hand,user_hand: log_only=[] engine_only=['scorching dragonfire'],7,1,3,0,3,1,0,0,2,0,0,0,1,ok,409
1697,1,9,6,oppo_life,user_7,oppo_life oppo_hand,oppo_life: log=18 engine=20 ; oppo_hand: log=1 engine=2,4,4,0,0,5,5,2,1,2,0,2,1,3,ok,290
1718,1,13,3,user_noncreatures,oppo_4,user_noncreatures user_hand,user_noncreatures: log_only=[] engine_only=['found footage'] ; user_hand: log_only=['commune with evil'] engine_only=[],8,3,3,0,3,3,0,0,0,0,0,0,0,ok,207
1724,1,14,4,oppo_life,user_5,oppo_life user_lands user_creatures user_noncreatures user_hand,oppo_life: log=15 engine=13 ; user_lands: log_only=['swamp'] engine_only=[] ; user_creatures: log_only=[] engine_only=['piggy bank'] ; user_noncreatures: log_only=['treasure'] engine_only=[] ; user_hand: log_only=[] engine_only=['swamp'],9,3,2,1,4,3,2,0,1,0,2,0,1,ok,380
1733,1,9,1,user_hand,user_2,user_hand,user_hand: log_only=['moldering gym'] engine_only=['island'],5,0,0,0,1,0,0,0,1,0,0,0,0,ok,244
1758,1,8,2,user_hand,user_3,user_hand,user_hand: log_only=['terramorphic expanse'] engine_only=['flesh burrower'],5,2,1,0,2,2,1,0,0,0,1,0,0,ok,179
1760,1,8,3,user_life,oppo_4,user_life,user_life: log=18 engine=19,6,1,1,1,3,1,0,0,2,0,0,0,1,ok,259
1777,1,17,1,user_hand,user_2,user_hand,user_hand: log_only=['mountain'] engine_only=['bleeding woods'],7,0,1,0,1,0,0,0,1,0,0,0,0,ok,409
1792,1,6,4,user_life,oppo_5,user_life,user_life: log=10 engine=13,4,3,0,0,4,3,0,2,1,0,0,2,1,ok,150
1807,1,10,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,7,1,0,0,2,1,0,0,1,0,0,0,0,ok,357
1818,1,7,2,oppo_life,user_3,oppo_life user_creatures oppo_hand,oppo_life: log=20 engine=18 ; user_creatures: log_only=[] engine_only=['acrobatic cheerleader'] ; oppo_hand: log=3 engine=4,4,1,1,0,2,1,0,0,1,0,0,0,1,ok,113
1822,1,8,2,user_life,oppo_3,user_life user_creatures,user_life: log=14 engine=17 ; user_creatures: log_only=[] engine_only=['defiant survivor'],5,2,1,0,3,2,1,0,1,0,1,0,1,ok,195
1836,1,10,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=4 engine=5,7,1,1,0,2,1,1,0,1,0,1,0,1,ok,318
1846,1,7,3,oppo_life,user_4,oppo_life,oppo_life: log=13 engine=12,5,2,2,0,3,3,3,0,1,0,3,0,0,ok,196
1858,1,10,4,user_creatures,user_5,user_creatures oppo_hand,user_creatures: log_only=[] engine_only=['orphans of the wheat'] ; oppo_hand: log=1 engine=2,5,3,1,0,4,3,3,0,1,0,3,0,1,ok,277
1861,1,7,3,oppo_life,user_4,oppo_life user_noncreatures,oppo_life: log=16 engine=15 ; user_noncreatures: log_only=[] engine_only=['unable to scream'],5,2,1,0,3,2,0,0,1,0,0,0,0,ok,167
1863,1,10,3,user_creatures,oppo_4,user_creatures oppo_hand,user_creatures: log_only=['unsettling twins'] engine_only=['inquisitive glimmer'] ; oppo_hand: log=3 engine=4,5,2,0,0,3,2,0,0,1,0,0,0,1,ok,246
1877,1,15,2,user_hand,oppo_3,user_hand,user_hand: log_only=['shroudstomper'] engine_only=['commune with evil'],10,2,4,0,3,2,0,0,1,0,0,0,0,ok,341
1879,1,16,3,user_life,oppo_4,user_life user_hand,user_life: log=18 engine=20 ; user_hand: log_only=[] engine_only=['appendage amalgam'],7,0,3,0,3,0,0,0,3,0,0,0,0,ok,510
1884,1,8,4,user_life,oppo_5,user_life oppo_life oppo_hand,user_life: log=10 engine=12 ; oppo_life: log=22 engine=18 ; oppo_hand: log=3 engine=2,4,3,1,0,4,4,3,0,1,0,3,0,0,ok,231
1896,1,9,3,user_life,oppo_4,user_life,user_life: log=16 engine=18,7,2,2,0,3,2,0,0,1,0,0,0,0,ok,372
1924,1,11,2,user_life,oppo_3,user_life oppo_hand,user_life: log=18 engine=20 ; oppo_hand: log=5 engine=4,6,0,4,0,2,0,0,0,2,0,0,0,0,ok,316
1935,1,17,4,user_hand,oppo_5,user_hand,user_hand: log_only=[] engine_only=['plains'],12,4,2,0,4,4,5,0,0,0,5,0,0,ok,317
1948,1,14,2,user_hand,oppo_3,user_hand oppo_hand,user_hand: log_only=[] engine_only=['unable to scream'] ; oppo_hand: log=5 engine=4,6,1,3,1,2,1,0,0,1,0,0,0,0,ok,385
1956,1,10,2,user_lands,user_3,user_lands user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_hand: log_only=[] engine_only=['forest'],5,0,1,0,2,0,0,0,2,0,0,0,1,ok,264
1960,1,6,3,user_creatures,user_4,user_creatures,user_creatures: log_only=[] engine_only=['wildfire wickerfolk'],4,2,3,0,3,2,2,0,1,0,2,0,0,ok,160
1961,1,7,4,user_life,oppo_5,user_life oppo_life oppo_hand,user_life: log=17 engine=19 ; oppo_life: log=19 engine=17 ; oppo_hand: log=2 engine=3,4,4,1,1,5,4,1,0,1,0,1,0,2,ok,188
1965,1,10,4,user_lands,user_5,user_lands user_creatures,user_lands: log_only=[] engine_only=['mountain'] ; user_creatures: log_only=['mountain'] engine_only=[],6,2,0,0,4,2,2,0,2,0,2,0,0,ok,279
1967,1,8,5,user_creatures,user_6,user_creatures,"user_creatures: log_only=['arabella, abandoned doll', 'norin, swift survivalist'] engine_only=[]",6,3,2,1,5,4,3,0,2,0,3,0,2,ok,176
1993,1,8,6,user_creatures,oppo_7,user_creatures,user_creatures: log_only=['glimmer'] engine_only=['fear of immobility'],3,3,0,0,5,4,11,0,2,1,11,0,0,ok,124
