consult	file	k	class	src	partner	p_before	p_after	dp	dlogit	dlogit_raw	flip	argmax_before	argmax_after
357	7c_W0Base_p1.jsonl	2	text_emb	Knight of the Keep	Sickbay Orderly	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	text_kw	Knight of the Keep	Sickbay Orderly	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	pt	Knight of the Keep	Pearled Unicorn	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Aura Fracture	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Bargain	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Lingering Souls	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Wand of the Worldsoul	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Endless Foot Assault	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Leo's Guidance	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Words of Worship	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Armistice	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	2	self_mana	Knight of the Keep	2	0.191666	0.188298	0.003368	0.021885	0.022153	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	pt	Regal Unicorn	Pearled Unicorn	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	pt	Regal Unicorn	Those Who Serve	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	cost	Regal Unicorn	Armored Warhorse	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	cost	Regal Unicorn	Starfleet Crew	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	cost	Regal Unicorn	Kyoshi Warrior Guard	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Promise of Tomorrow	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Thorough Investigation	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	We Ride at Dawn	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Charge of the Mites	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Phyrexian Unlife	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Dauntless Onslaught	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Sheer Drop	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	type	Regal Unicorn	Healing Hands	0.191666	0.191666	0.000000	0.000000	0.000000	0	SPELL	SPELL
357	7c_W0Base_p1.jsonl	5	self_mana	Regal Unicorn	5	0.191666	0.188298	0.003368	0.021885	0.022153	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	text	Foot Soldiers	Makindi Griffin	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	text_emb	Foot Soldiers	Makindi Griffin	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	text_kw	Foot Soldiers	Makindi Griffin	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Dutiful Servants	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Ironclad Krovod	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	cost	Foot Soldiers	Those Who Serve	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Crack in Time	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Allied Reinforcements	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Frantic Salvage	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Replenish	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Circle of Solace	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Veiled Ascension	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Abuna's Chant	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Conclave Tribunal	0.215479	0.215479	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	1	self_mana	Foot Soldiers	1	0.215479	0.211803	0.003676	0.021883	0.022157	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	text	Knight of the Keep	Sickbay Orderly	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	text_emb	Knight of the Keep	Sickbay Orderly	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	text_kw	Knight of the Keep	Sickbay Orderly	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	pt	Knight of the Keep	Pearled Unicorn	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Aura Fracture	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Bargain	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Lingering Souls	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Wand of the Worldsoul	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Endless Foot Assault	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Leo's Guidance	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Words of Worship	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	type	Knight of the Keep	Armistice	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	2	self_mana	Knight of the Keep	2	0.220171	0.216494	0.003678	0.021549	0.021841	1	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Pearled Unicorn	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	pt	Regal Unicorn	Those Who Serve	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Armored Warhorse	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Starfleet Crew	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	cost	Regal Unicorn	Kyoshi Warrior Guard	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Promise of Tomorrow	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Thorough Investigation	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	We Ride at Dawn	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Charge of the Mites	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Phyrexian Unlife	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Dauntless Onslaught	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Sheer Drop	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	type	Regal Unicorn	Healing Hands	0.220171	0.220171	0.000000	0.000000	0.000000	0	SPELL	SPELL
360	7c_W0Base_p1.jsonl	4	self_mana	Regal Unicorn	4	0.220171	0.216494	0.003678	0.021549	0.021841	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	text	Knight of the Keep	Sickbay Orderly	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	text_emb	Knight of the Keep	Sickbay Orderly	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	text_kw	Knight of the Keep	Sickbay Orderly	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	pt	Knight of the Keep	Pearled Unicorn	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Aura Fracture	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Bargain	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Lingering Souls	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Wand of the Worldsoul	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Endless Foot Assault	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Leo's Guidance	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Words of Worship	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	type	Knight of the Keep	Armistice	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	1	self_mana	Knight of the Keep	1	0.283436	0.279148	0.004288	0.021212	0.021525	1	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Pearled Unicorn	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	pt	Regal Unicorn	Those Who Serve	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Armored Warhorse	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Starfleet Crew	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	cost	Regal Unicorn	Kyoshi Warrior Guard	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Promise of Tomorrow	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Thorough Investigation	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	We Ride at Dawn	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Charge of the Mites	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Phyrexian Unlife	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Dauntless Onslaught	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Sheer Drop	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	type	Regal Unicorn	Healing Hands	0.283436	0.283436	0.000000	0.000000	0.000000	0	SPELL	SPELL
362	7c_W0Base_p1.jsonl	3	self_mana	Regal Unicorn	3	0.283436	0.279148	0.004288	0.021212	0.021525	0	SPELL	SPELL
363	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Pearled Unicorn	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	pt	Regal Unicorn	Those Who Serve	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Armored Warhorse	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Starfleet Crew	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	cost	Regal Unicorn	Kyoshi Warrior Guard	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Promise of Tomorrow	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Thorough Investigation	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	We Ride at Dawn	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Charge of the Mites	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Phyrexian Unlife	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Dauntless Onslaught	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Sheer Drop	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	type	Regal Unicorn	Healing Hands	0.336146	0.336146	0.000000	0.000000	0.000000	0	PASS	PASS
363	7c_W0Base_p1.jsonl	2	self_mana	Regal Unicorn	2	0.336146	0.339603	0.003458	0.015456	0.015606	0	PASS	PASS
364	7c_W0Base_p1.jsonl	1	pt	Regal Unicorn	Pearled Unicorn	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	pt	Regal Unicorn	Those Who Serve	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Armored Warhorse	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Starfleet Crew	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	cost	Regal Unicorn	Kyoshi Warrior Guard	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Promise of Tomorrow	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Thorough Investigation	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	We Ride at Dawn	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Charge of the Mites	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Phyrexian Unlife	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Dauntless Onslaught	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Sheer Drop	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	type	Regal Unicorn	Healing Hands	0.506585	0.506585	0.000000	0.000000	0.000000	0	SPELL	SPELL
364	7c_W0Base_p1.jsonl	1	self_mana	Regal Unicorn	1	0.506585	0.501176	0.005409	0.021640	0.021907	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	text	Foot Soldiers	Makindi Griffin	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	text_emb	Foot Soldiers	Makindi Griffin	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	text_kw	Foot Soldiers	Makindi Griffin	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Dutiful Servants	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	pt	Foot Soldiers	Ironclad Krovod	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	cost	Foot Soldiers	Those Who Serve	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Crack in Time	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Allied Reinforcements	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Frantic Salvage	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Replenish	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Circle of Solace	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Veiled Ascension	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Abuna's Chant	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	type	Foot Soldiers	Conclave Tribunal	0.519033	0.519033	0.000000	0.000000	0.000000	0	SPELL	SPELL
366	7c_W0Base_p1.jsonl	1	self_mana	Foot Soldiers	1	0.519033	0.513770	0.005262	0.021072	0.021384	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Alabaster Host Sanctifier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Alabaster Host Sanctifier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Alabaster Host Sanctifier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Bishop's Soldier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Bishop's Soldier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Bishop's Soldier	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Story Seeker	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Story Seeker	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Story Seeker	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Mesa Unicorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Mesa Unicorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Mesa Unicorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Alpine Watchdog	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Alpine Watchdog	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Alpine Watchdog	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Huatli's Snubhorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Huatli's Snubhorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Huatli's Snubhorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Agent of Atlas	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Agent of Atlas	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Agent of Atlas	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text	Silvercoat Lion	Head of Security	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_emb	Silvercoat Lion	Head of Security	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	text_kw	Silvercoat Lion	Head of Security	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Starfleet Crew	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Squire	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	pt	Silvercoat Lion	Kyoshi Warrior Guard	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	cost	Silvercoat Lion	Pearled Unicorn	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Ajani's Mantra	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Lead Astray	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Rune of Protection: White	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Oath of Lieges	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Recommission	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Immolating Glare	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Valorous Stance	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	type	Silvercoat Lion	Family Reunion	0.531194	0.531194	0.000000	0.000000	0.000000	0	SPELL	SPELL
368	7c_W0Base_p1.jsonl	1	self_mana	Silvercoat Lion	1	0.531194	0.526117	0.005077	0.020376	0.020731	0	SPELL	SPELL
372	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Story Seeker	0.540123	0.540123	0.000000	0.000000	0.000000	0	SPELL	SPELL
372	7c_W0Base_p1.jsonl	1	text_emb	Glory Seeker	Story Seeker	0.540123	0.540123	0.000000	0.000000	0.000000	0	SPELL	SPELL
372	7c_W0Base_p1.jsonl	1	text_kw	Glory Seeker	Story Seeker	0.540123	0.540123	0.000000	0.000000	0.000000	0	SPELL	SPELL
372	7c_W0Base_p1.jsonl	1	text	Glory Seeker	Bishop's Soldier	0.540123	0.540123	0.000000	0.000000	0.000000	0	SPELL	SPELL
